node_id,betweenness_count,balance(millisat)
3831,254,25000000
3150,254,79500000
3034,254,48313964500
2984,254,125000000
2623,254,54332045500
15399,253,49200000000
10646,253,500000000
10540,253,825000000
10389,253,1506055000
7443,253,25289188500
6954,253,993298500
6284,253,75000000
5552,253,140000000
2789,253,14271934000
2226,253,88540000
22,253,5000000
13386,252,25000000
7689,252,35000000
6637,252,96571722000
4195,252,35000000
3722,252,175879500
3513,252,215500000
2985,252,50000000
10227,251,10000000
9664,251,3765828500
9316,251,495000000
8396,251,19300117500
6493,251,160000000
4169,251,1025000000
3961,251,65728000
4756,250,250000000
3495,250,496500000
2672,250,15000000
10691,249,9000000000
10557,249,110000000
7677,249,35000000
7212,249,591496500
5065,249,50000000
3229,249,2000000000
3,249,3394500
10532,248,1915000000
10195,248,12500000
9980,248,25557859000
9134,248,35000000
8858,248,40416854500
8354,248,114900000
4978,248,1225000000
4913,248,35000000
3261,248,45000000
2934,248,6990000000
2528,248,15000000
14670,247,141738000
8338,247,2350000000
7818,247,595000000
6211,247,190000000
4010,247,35000000
3661,247,35000000
3624,247,70155000000
3465,247,38144000
10656,246,433945785000
10443,246,2400000000
9847,246,120000000
8472,246,10778757500
8085,246,795000000
7058,246,2150000000
6494,246,100000000
5828,246,335000000
5181,246,2250000000
3849,246,70957500
3739,246,310000000
2981,246,50000000
2028,246,22418500000
15768,245,25000000
14963,245,2485000000
12419,245,118110185000
9416,245,5624261000
9188,245,25000000
8454,245,8512894500
7293,245,18800000000
7099,245,80000000
5939,245,450000000
5668,245,50000000
4957,245,35000000
3548,245,35000000
3545,245,35000000
3353,245,45000000
10613,244,189079500
9925,244,1975000000
9045,244,3400000000
6186,244,3395283500
4648,244,50000000
3158,244,7294706500
10579,243,26300000000
10533,243,2799750000
9399,243,99661500
9202,243,35000000
5757,243,117600000000
5658,243,25000000
4891,243,1187451500
4315,243,50000000
4314,243,50000000
3998,243,35000000
3826,243,12000500
3518,243,150000000
3418,243,2976493500
16134,242,250000000
15997,242,25000000
11045,242,40900000000
5187,242,10388607500
4979,242,5931546000
3704,242,35000000
3694,242,3880000000
2673,242,350000000
12721,241,405000000
10556,241,686716000
9686,241,1002000000
9044,241,200000000
8087,241,50000000
5186,241,20000000
4936,241,35000000
4432,241,1496008000
4293,241,50000000
3625,241,219757500
14302,240,1500000000
12938,240,10000000
10100,240,7000000000
8749,240,3000000000
8695,240,67667821000
8605,240,35000000
8540,240,4250000000
8240,240,35000000
8057,240,20055710000
7458,240,90856000
7009,240,41131074000
6539,240,210000000
5950,240,13122578500
5014,240,200000000
4952,240,35000000
4194,240,35000000
3695,240,297921500
2261,240,694715500
2019,240,160219500
15514,239,25000000
12418,239,29435000000
10334,239,17677895500
9899,239,10000000
9759,239,3121406000
9189,239,200500000
9165,239,50000000
8455,239,5375244500
8355,239,61750000000
6955,239,36121165500
4871,239,249236500
2904,239,50000000
2871,239,1035000000
2782,239,824998500
2635,239,25000000
2163,239,11114296000
2038,239,137218000
10544,238,968750000000
10037,238,950000000
7594,238,46243056500
4912,238,35000000
3097,238,254700126500
2029,238,64572500
12720,237,60000000
10273,237,950000000
10272,237,400000000
9556,237,35000000
9317,237,7884264500
9192,237,8948607500
7902,237,35000000
7861,237,62198466500
6636,237,37416385000
6277,237,15385000000
5838,237,20877811000
4247,237,160000000
3999,237,85000000
2935,237,40000000
12717,236,50000000
10661,236,1125000000
8262,236,35000000
7550,236,30000000
6152,236,98036807000
6041,236,75000000
5960,236,45000000
4016,236,35000000
3195,236,45000000
3098,236,150000000
2881,236,50000000
10642,235,252945000
8719,235,1952500000
8628,235,35000000
8490,235,7746781000
7323,235,1535960500
7278,235,24578903000
5647,235,2732020500
4417,235,35000000
4392,235,35000000
2477,235,1118661000
2429,235,15785000
2426,235,498773500
10101,234,97271516500
8894,234,35000000
8000,234,7134117000
4434,234,493371500
3830,234,827799500
3159,234,2250000000
2966,234,50000000
2852,234,150000000
2032,234,1496718500
12716,233,850000000
11052,233,60500000
10472,233,1250000000
10083,233,150000000
9258,233,35000000
8879,233,35000000
8831,233,35000000
8632,233,35000000
7213,233,75000000
6989,233,37500000
6382,233,931419168000
5947,233,200000000
4433,233,50000000
4034,233,1000000000
3330,233,588126000
2060,233,36099524000
16974,232,18914787500
14598,232,37500000
5442,232,255000000
3723,232,11634226500
2482,232,233016000
14872,231,25000000
12069,231,25000000
10901,231,14300000000
9960,231,700000000
9942,231,5875000000
9417,231,125000000
9193,231,35000000
8958,231,35000000
7573,231,35000000
6757,231,145000000
6510,231,35000000
6337,231,200000000
4890,231,375000000
3496,231,7321783000
3194,231,5600000000
11523,230,25000000
10332,230,1000000000
10199,230,20000000
9294,230,100000000
8626,230,35000000
8512,230,127587500
8473,230,1000000000
7277,230,150000000
6918,230,390000000
5723,230,1025000000
5669,230,132495000
5518,230,600000000
5280,230,510000000
4723,230,50000000
2648,230,158600050000
13935,229,50000000
12939,229,42500000
11281,229,751000000
9748,229,1025000000
9278,229,35000000
3040,229,6459755000
2551,229,7400000000
2317,229,54260945000
2112,229,172314500
10998,228,6499999500
10358,228,25000000
9834,228,1144397000
9288,228,425000000
7177,228,812500000
6756,228,10000000
6488,228,35000000
3236,228,45000000
2783,228,10000000
2474,228,2055000000
16643,227,150000000
9482,227,252982500
8062,227,50000000
10567,226,4925000500
9943,226,349249482000
9295,226,111500000000
9135,226,35000000
8397,226,210000000
8229,226,4973812500
7598,226,512500000
6988,226,250000000
5964,226,45000000
5161,226,800000000
4792,226,62500000
3419,226,26823500
3388,226,10000000
2880,226,67324000
14303,225,4030000000
10545,225,366030000000
9289,225,26625000000
7819,225,2850000000
6519,225,85000000
6362,225,2000000000
5756,225,4206305000
5030,225,24802590000
4953,225,431624699000
3044,225,50000000
2275,225,20000000
2039,225,1737570500
16939,224,150000000
10643,224,64678141000
9994,224,16451726500
7595,224,4900000000
6864,224,36647500000
6427,224,75000000
6276,224,14900000000
4396,224,11500000
3009,224,50000000
2311,224,6480538000
16983,223,750000000
16130,223,250000000
10359,223,25000000
10284,223,210500000
8518,223,148676813500
6040,223,1900000000
3352,223,71000000000
2784,223,440500000
11738,222,25000000
11047,222,5033621500
10690,222,1520000000
9928,222,71112888500
9695,222,35000000
9259,222,35000000
7616,222,100000000
6187,222,7250000000
5636,222,20325000000
5031,222,100000000
4310,222,50000000
4015,222,1750000000
2278,222,12673500
2227,222,754839000
15570,221,25000000
11546,221,25000000
10089,221,250000000
9436,221,3128941500
8071,221,35000000
8028,221,52162507500
6888,221,45760000000
6489,221,50000000
4796,221,50000000
4731,221,50000000
4471,221,154130500
4035,221,60000000
3045,221,128645000
2098,221,97500000
18088,220,1500000000
17866,220,2497404500
15412,220,27500000
11542,220,175250000
9592,220,3500000000
8974,220,118720539000
7322,220,7374999500
7096,220,680000000
6342,220,3250000000
5146,220,222291500
4019,220,35000000
3442,220,90000000
2853,220,111250000
2274,220,300198082500
8629,219,35000000
8570,219,19000000000
8070,219,35000000
6418,219,20047240500
5862,219,1167622000
5712,219,5310000000
4162,219,13685053500
3549,219,35000000
3027,219,50000000
15989,218,25000000
13387,218,25000000
9325,218,35000000
9276,218,9250000000
9144,218,35000000
9138,218,17589879000
8100,218,5428889500
7929,218,665638500
7551,218,15292816000
5659,218,100000000
3924,218,630798000
3141,218,546909500
3026,218,50000000
2967,218,50000000
15398,217,100000000
11250,217,330000000
9749,217,91441500
8959,217,35000000
8735,217,120000000
7860,217,4500000000
6363,217,999500000
6090,217,3250000000
3896,217,62000000
3705,217,35000000
3091,217,50000000
3035,217,120513000
2463,217,129412500
18307,216,4600000000
16982,216,2500000000
10333,216,980000000
8228,216,8000000000
7098,216,550000000
6520,216,14850000000
6495,216,43714500000
6143,216,1862500000
5609,216,630000000
3547,216,35000000
11526,215,25000000
10414,215,86519420000
8878,215,35000000
5713,215,40912584000
3610,215,1500000000
3519,215,9266349500
3200,215,17546467000
2661,215,86966389000
2099,215,53925000000
14632,214,3403567000
9903,214,146827500
8604,214,35000000
7506,214,11197728500
6200,214,350000000
3710,214,17975000000
10999,213,22500000
7809,213,900000000
7507,213,65000000
7427,213,4907500000
7279,213,7750000000
7276,213,3500000000
5903,213,12575000000
4797,213,10000000
4124,213,16500000
3354,213,45000000
3237,213,45000000
3065,213,554150000
10684,212,3000000000
10078,212,1750000000
9995,212,15165007500
9582,212,35000000
9162,212,1656777000
8830,212,35000000
8206,212,35000000
6896,212,933482000
6840,212,70000000
5911,212,38184600000
5722,212,254418000
5182,212,500000000
4446,212,3350000000
4436,212,103937039500
3282,212,143787500
3139,212,45523502000
2210,212,22456443500
12641,211,137416730500
10611,211,3250000000
9389,211,2510439000
8818,211,50000000
8264,211,35000000
6419,211,1325000000
5965,211,45000000
5012,211,100000000
4225,211,35000000
3634,211,20563607500
3629,211,290211500
3187,211,50000000
2776,211,403096500
2033,211,304728000
17526,210,665500000
15923,210,25000000
9981,210,11238564500
9540,210,200000000
9488,210,5126563000
9485,210,23484355500
9320,210,500000000
8680,210,35000000
7617,210,140000000
4649,210,50000000
4017,210,35000000
2035,210,10768238000
15069,209,25000000
14454,209,550000000
12724,209,539815500
11069,209,10500000000
10657,209,1500000000
9437,209,3184792500
8681,209,499454000
7342,209,99402500
6638,209,2725000000
5443,209,50000000
4707,209,50000000
4397,209,113559000
4243,209,35000000
3101,209,100000000
3099,209,2500000000
2667,209,834329000
2252,209,1425000000
2229,209,4875000000
11120,208,100000000
7778,208,35000000
7142,208,35000000
7097,208,50010500
6201,208,89919000
6144,208,20000000
5583,208,775000000
5468,208,100000000
4279,208,50000000
3481,208,700000000
3443,208,45000000
3142,208,3750000000
14969,207,158184000
11219,207,1250000000
10685,207,1225000000
9307,207,35000000
8633,207,35000000
7999,207,50000000
6842,207,853420500
6471,207,5374262500
6370,207,3459859500
6259,207,50000000
4190,207,149576000
3260,207,1361478000
3090,207,100000000
2483,207,87525500
14081,206,160000000
11054,206,50000000
9929,206,207769589000
7020,206,250000000
6534,206,400000000
5592,206,1925000000
5297,206,3954000000
4259,206,50000000
4224,206,35000000
3618,206,50000000
3546,206,35000000
3468,206,45000000
3151,206,10567000
3064,206,14122349500
2529,206,1548250000
14968,205,4961140000
11739,205,25000000
9654,205,35000000
8784,205,374174000
6297,205,500000000
5863,205,250000000
5013,205,22908798500
4551,205,3227055500
3061,205,105184500
2660,205,2030000000
13649,204,25000000
9835,204,1287500000
9163,204,10000000
8297,204,35000000
6343,204,500000000
6142,204,10000000
5910,204,50000000
5715,204,183964500
5005,204,965000000
4559,204,440470965500
4447,204,2600000000
4125,204,7841105000
3840,204,6000000000
2034,204,1236753000
14633,203,5000000000
10694,203,50000000
9321,203,167108607500
8101,203,385000000
7329,203,18692500000
6110,203,3000000000
4754,203,425000000
4642,203,50000000
3800,203,1000000000
3711,203,261999500
3628,203,400000000
2228,203,425000000
9065,202,35000000
8859,202,109084081000
8718,202,149500000
8643,202,500000000
7067,202,2500000000
6511,202,175000000
5408,202,133358476000
5026,202,8991107500
4242,202,494043037500
3621,202,10000000
3367,202,45000000
2394,202,96807000
17858,201,17180000000
12497,201,99999000
12077,201,25000000
10216,201,1145939000
6468,201,1000000000
6296,201,217783270000
5554,201,200000000
5519,201,100000000
5281,201,123943500
5004,201,372602800000
4393,201,50000000
4174,201,573396000
3620,201,6500000000
3211,201,90000000
2792,201,34567017500
2690,201,250000000
2289,201,175000000
2061,201,19334000
13544,200,25000000
11148,200,3494743000
9541,200,24550000000
7994,200,4500000000
6538,200,200000000
6154,200,1371770000
5773,200,615000000
5145,200,105100000
3075,200,15128393500
3074,200,50000000
14080,199,550000000
12443,199,16250000000
11552,199,25000000
11072,199,50000000
9938,199,15000000
9811,199,4204071000
9087,199,9616415500
8888,199,32000000
8226,199,741500000
7603,199,6425000000
7482,199,700000000
7328,199,15634710000
6795,199,1000000000
6198,199,44250000000
4258,199,50000000
3897,199,2048625000
2279,199,23680500
17649,198,57959372500
16938,198,33552656000
13648,198,25000000
9655,198,35000000
9388,198,32188607500
9203,198,35000000
7446,198,10368553500
6155,198,8888607500
5815,198,3000000000
5027,198,60000000
3857,198,173646000
3856,198,4124003000
3509,198,35000000
3094,198,1050000000
2727,198,4000000000
2625,198,500000000
9952,197,500000000
6371,197,559000000
6345,197,4110000000
5352,197,5275000000
5015,197,16160071000
3047,197,150000000
15927,196,25000000
10254,196,500000000
8265,196,35000000
8261,196,35000000
8118,196,65000000
7343,196,3370000000
6887,196,2650000000
6303,196,9605555500
5829,196,1781685927500
4452,196,520000000
3201,196,45000000
3060,196,167021119000
8864,195,800000000
8197,195,35000000
6302,195,858167000
6091,195,37500000
5427,195,60000000
5350,195,56569364000
4798,195,2550000000
4334,195,50000000
4299,195,50000000
4278,195,50000000
3245,195,45000000
9154,194,47500000
8627,194,35000000
7710,194,35000000
6841,194,10663607500
5147,194,550000000
4730,194,50000000
4590,194,40240031500
4435,194,50000000
3168,194,50000000
2793,194,500000000
2515,194,50000000
2427,194,500000000
2187,194,99161500
17801,193,10000000
17521,193,1348276000
10473,193,5143602500
8241,193,35000000
7995,193,1405000000
7060,193,1311937607500
4721,193,50000000
3484,193,537013500
2682,193,2600000000
2403,193,14173906000
10186,192,8185000000
8810,192,2562000000
7904,192,499654000
7631,192,50000000
7567,192,35000000
7045,192,14950000000
6843,192,511992000
6163,192,525000000
4484,192,299750000
4179,192,701057500
3611,192,500000000
3492,192,35000000
2899,192,50000000
2211,192,2380001000
2071,192,1000000000
11123,191,6400000000
9674,191,28805500
